,Car Brand,Model,Price,Model Year,Location,Fuel,Driven (Kms),Gear,Ownership,EMI (monthly)
882,Renault,DusterRXL DIESEL 110,418799,2013,Delhi,Diesel,74809,Manual,1,9316
883,Toyota,Innova Crysta2.4 GX 7 STR,1640799,2019,Delhi,Diesel,24101,Manual,1,36499
884,Maruti,Alto 800LXI,280000,2018,Delhi,Petrol,29465,Manual,1,6228
885,Maruti,Vitara BrezzaVDI,796899,2018,Delhi,Diesel,25800,Manual,1,17727
886,Maruti,Swift DzireZDI,438699,2013,Delhi,Diesel,69000,Manual,1,9759
887,Maruti,RitzVDI,310000,2015,Delhi,Diesel,58697,Manual,1,6896
888,Maruti,SwiftVDI,402899,2014,Delhi,Diesel,58508,Manual,1,8962
889,Maruti,Vitara BrezzaVDI OPT,716295,2017,Delhi,Diesel,21098,Manual,1,15934
890,Hyundai,i20MAGNA O 1.2,312000,2012,Delhi,Petrol,44822,Manual,1,6940
891,Maruti,SwiftVDI,339599,2013,Delhi,Diesel,62639,Manual,2,7554
892,Maruti,ErtigaZDI,633699,2015,Delhi,Diesel,52409,Manual,1,14096
893,Maruti,Alto K10VXI,290000,2016,Delhi,Petrol,50112,Manual,2,6451
894,Hyundai,Grand i10magna 1.2 crdi,493899,2018,Delhi,Diesel,63695,Manual,1,10987
895,Maruti,ErtigaVDI ABS,508799,2014,Delhi,Diesel,63420,Manual,1,11318
896,Toyota,EtiosG,286799,2012,Delhi,Petrol,75034,Manual,1,6380
897,Maruti,AltoSTD,123199,2009,Delhi,Petrol,40847,Manual,1,2740
898,Maruti,CelerioZXI,390000,2016,Delhi,Petrol,62807,Manual,1,8675
899,Maruti,AltoLXI,342699,2019,Delhi,Petrol,24843,Manual,1,7623
900,Honda,CityS MT DIESEL,510000,2014,Delhi,Diesel,68242,Manual,1,11345
901,Maruti,ErtigaVXI,770000,2018,Delhi,Petrol,26966,Manual,1,17128
902,Maruti,Alto K10LXI,275000,2015,Delhi,Petrol,38464,Manual,1,6117
903,Maruti,ErtigaVDI SHVS,535000,2016,Delhi,Diesel,58892,Manual,1,11901
904,Hyundai,i20SPORTZ 1.4 CRDI,275899,2012,Delhi,Diesel,85411,Manual,2,6137
905,Maruti,SwiftVDI,354899,2014,Delhi,Diesel,71382,Manual,1,7895
906,Maruti,SwiftZXI,407299,2012,Delhi,Petrol,70522,Manual,1,9060
907,Hyundai,i10SPORTZ 1.2,178999,2008,Delhi,Petrol,66404,Manual,1,3982
908,Maruti,ErtigaVXI SMART HYBRID,816799,2019,Delhi,Petrol,20173,Manual,1,18169
909,Hyundai,Elite i20SPORTZ 1.2,542299,2017,Delhi,Petrol,50827,Manual,1,12063
910,Renault,DusterRXL DIESEL 110,387099,2012,Delhi,Diesel,74898,Manual,1,8611
911,Maruti,SwiftLXI 1.3,201799,2008,Delhi,Petrol,61909,Manual,1,4489
912,Renault,KwidRXT,343899,2016,Delhi,Petrol,37413,Manual,1,7650
913,Maruti,Alto 800LXI,279899,2018,Delhi,Petrol,48375,Manual,1,6226
914,Mahindra,TUV300T8,523399,2016,Delhi,Diesel,55912,Manual,2,11643
915,Tata,AriaPURE LX 4X2,395000,2015,Delhi,Diesel,68225,Manual,2,8787
916,Hyundai,Grand i10ASTA 1.2 CRDI,448699,2017,Delhi,Diesel,35604,Manual,3,9981
917,Maruti,Vitara BrezzaZDI,629399,2016,Delhi,Diesel,42210,Manual,2,14001
918,Datsun,Redi GoT,227000,2016,Delhi,Petrol,34388,Manual,1,5049
919,Toyota,Innova Crysta2.4 VX 7 STR,1800000,2019,Delhi,Diesel,31235,Manual,1,40040
920,Honda,Jazz1.2 S MT,513299,2017,Delhi,Petrol,35279,Manual,1,11418
921,Maruti,CelerioZXI AMT,457999,2017,Delhi,Petrol,41914,Automatic,2,10188
922,Maruti,SwiftZDI,433899,2014,Delhi,Diesel,72636,Manual,1,9652
923,Maruti,BalenoDELTA 1.2 K12,619899,2019,Delhi,Petrol,13635,Manual,1,13789
924,Maruti,BalenoDELTA 1.2 K12 AMT,533000,2016,Delhi,Petrol,40520,Automatic,1,11856
925,Nissan,MicraXL PETROL,250000,2015,Delhi,Petrol + CNG,69339,Manual,3,5561
926,Maruti,A StarVXI,168899,2009,Delhi,Petrol,81050,Manual,2,3757
927,Maruti,SwiftVXI,555000,2018,Delhi,Petrol,18035,Manual,1,12346
928,Tata,TIGORRevotorq XZ (O),441999,2017,Delhi,Diesel,59222,Manual,1,9832
929,Hyundai,Santro XingGL PLUS,288000,2014,Delhi,Petrol,39366,Manual,1,6406
930,Maruti,BalenoDELTA 1.2 K12,545000,2018,Delhi,Petrol,35075,Manual,1,12123
931,Hyundai,i10MAGNA 1.2 KAPPA2,239899,2010,Delhi,Petrol,67573,Manual,1,5336
932,Volkswagen,AmeoCOMFORTLINE 1.0,525000,2019,Delhi,Petrol,19951,Manual,1,11678
933,Maruti,SwiftLXI,421199,2014,Delhi,Petrol,61924,Manual,1,9369
934,Honda,Jazz1.2 BASE I VTEC,321199,2010,Delhi,Petrol,69305,Manual,1,7145
935,Toyota,EtiosVX,474000,2016,Delhi,Petrol,67669,Manual,1,10544
936,Maruti,Eeco7 STR,430599,2019,Delhi,Petrol,24090,Manual,1,9578
937,MG,HECTORSHARP HYBIRD PETROL MT,1674399,2019,Delhi,Petrol,8528,Manual,1,37246
938,Toyota,EtiosGD,260699,2012,Delhi,Diesel,81239,Manual,1,5799
939,Honda,WR-V1.2 i-VTEC VX MT,726399,2017,Delhi,Petrol,25687,Manual,2,16158
940,Maruti,SwiftLDI O,451899,2017,Delhi,Diesel,86802,Manual,1,10052
941,Maruti,SwiftVXI,304599,2010,Delhi,Petrol,55980,Manual,1,6776
942,Maruti,Alto 800LXI,326599,2019,Delhi,Petrol,36612,Manual,1,7265
943,Honda,CityS MT PETROL,313799,2010,Delhi,Petrol,86479,Manual,3,6980
944,Maruti,Wagon R 1.0VXI,394299,2018,Delhi,Petrol,37274,Manual,1,8771
945,Maruti,SwiftVDI,313499,2012,Delhi,Diesel,76353,Manual,1,6974
946,Hyundai,Grand i10ASTA 1.2 KAPPA VTVT OPT,385299,2013,Delhi,Petrol,72089,Manual,2,8571
947,Maruti,RitzVXI BS IV,250499,2011,Delhi,Petrol,76919,Manual,1,5572
948,Ford,Ecosport1.5 TREND TI VCT,548999,2014,Delhi,Petrol,53676,Manual,1,12212
949,Hyundai,i20SPORTZ 1.2 VTVT,317299,2012,Delhi,Petrol,73368,Manual,1,7058
950,Toyota,Etios LivaD 4D GD,317699,2013,Delhi,Diesel,65986,Manual,1,7067
951,Maruti,A StarLXI,191899,2008,Delhi,Petrol,59467,Manual,1,4269
952,Volkswagen,PoloCOMFORTLINE 1.2L DIESEL,337999,2012,Delhi,Diesel,69584,Manual,1,7519
953,Maruti,SwiftVDI,327699,2013,Delhi,Diesel,82591,Manual,1,7289
954,Maruti,ErtigaVDI SHVS,657000,2017,Delhi,Diesel,49237,Manual,1,14615
955,Honda,CityS MT PETROL,311899,2010,Delhi,Petrol,76740,Manual,3,6938
956,Maruti,Zen EstiloLXI,173000,2011,Delhi,Petrol,71705,Manual,1,3848
957,Hyundai,Santro XingGLS,143000,2009,Delhi,Petrol,54657,Manual,1,3181
958,Maruti,SwiftVDI ABS,470199,2015,Delhi,Diesel,59849,Manual,1,10459
959,Honda,CityS MT PETROL,323799,2010,Delhi,Petrol,87755,Manual,2,7203
960,Maruti,Vitara BrezzaZDI,788599,2017,Delhi,Diesel,35429,Manual,1,17542
961,Maruti,BalenoZETA 1.2 K12 AMT,625000,2017,Delhi,Petrol,34677,Automatic,1,13903
962,Maruti,BalenoZETA 1.2 K12 AMT,627000,2017,Delhi,Petrol,34681,Automatic,1,13947
963,Maruti,SwiftVDI ABS,405499,2015,Delhi,Diesel,61216,Manual,2,9020
964,Maruti,,902699,2019,Delhi,Petrol,8326,,1,20080
965,Maruti,SwiftVDI,353499,2013,Delhi,Diesel,67011,Manual,1,7863
966,Hyundai,i20SPORTZ 1.4 CRDI,275199,2012,Delhi,Diesel,97289,Manual,2,6122
967,Maruti,Swift DzireVDI BS IV,398799,2012,Delhi,Diesel,49120,Manual,1,8871
968,Maruti,,530000,2016,Delhi,Diesel,51094,,1,11790
969,Maruti,SwiftVDI,353499,2013,Delhi,Diesel,68546,Manual,1,7863
970,Maruti,,975499,2020,Delhi,Petrol,13764,,1,21699
971,Maruti,BalenoRS 1.0 PETROL,660000,2016,Delhi,Petrol,674,Manual,1,14681
972,Maruti,SwiftVDI,318399,2013,Delhi,Diesel,66350,Manual,1,7083
973,Hyundai,Grand i10SPORTS 1.2 VTVT,431000,2016,Delhi,Petrol,45232,Manual,1,9587
974,Maruti,SwiftVXI,331799,2011,Delhi,Petrol,78545,Manual,1,7381
975,Maruti,Swift DzireVXI 1.2 BS IV,430000,2015,Delhi,Petrol,56930,Manual,1,9565
976,Maruti,BalenoZETA 1.2 K12,581299,2017,Delhi,Petrol,37166,Manual,2,12931
977,Renault,Duster85 PS RXL OPT,407099,2013,Delhi,Diesel,76169,Manual,1,9056
978,Honda,Brio1.2 S MT I VTEC,400000,2016,Delhi,Petrol,36373,Manual,1,8898
979,Maruti,RitzVDI,310999,2013,Delhi,Diesel,66549,Manual,1,6918
980,Honda,CityS MT PETROL,334999,2010,Delhi,Petrol,81442,Manual,3,7452
981,Toyota,Etios LivaGD,314199,2013,Delhi,Diesel,67401,Manual,1,6989
982,Mahindra,Kuv100K6+ D 6 STR,401799,2017,Delhi,Diesel,48100,Manual,1,8938
983,Honda,CityS AT,422399,2012,Delhi,Petrol,77333,Automatic,4,9396
984,Hyundai,Grand i10MAGNA 1.1 CRDI,298000,2015,Delhi,Diesel,61914,Manual,1,6629
985,Maruti,,437099,2020,Delhi,Petrol,19104,,1,9723
986,Hyundai,Elite i20ASTA 1.4 CRDI,576000,2017,Delhi,Diesel,49507,Manual,1,12813
987,Maruti,Vitara BrezzaLDI OPT,725000,2017,Delhi,Diesel,50363,Manual,1,16127
988,Honda,CityZX CVT,1422000,2020,Delhi,Petrol,21158,Automatic,1,31632
989,Toyota,EtiosGD,292799,2013,Delhi,Diesel,93938,Manual,2,6513
990,Maruti,CiazDELTA 1.5 SHVS VVT MT,795699,2019,Delhi,Petrol,7620,Manual,2,17700
991,Maruti,SwiftVDI,341399,2013,Delhi,Diesel,70684,Manual,1,7594
992,Honda,Amaze1.2 SAT I VTEC,475000,2016,Delhi,Petrol,50290,Automatic,1,10566
993,Honda,CityS MT PETROL,327899,2011,Delhi,Petrol,86581,Manual,2,7294
994,MG,HECTORSHARP DCT PETROL,1850000,2019,Delhi,Petrol,2054,Automatic,1,41152
995,Maruti,CiazSHVS VDI,578199,2016,Delhi,Diesel,57631,Manual,1,12862
996,Renault,KwidRXT Opt,258499,2015,Delhi,Petrol,70590,Manual,1,5750
997,Hyundai,Grand i10SPORTZ 1.2 KAPPA VTVT,505199,2017,Delhi,Petrol,35013,Manual,2,11238
998,Chevrolet,Aveo U VALS 1.2,165000,2012,Delhi,Petrol,71131,Manual,1,3670
999,Honda,City ZXGXI,165199,2008,Delhi,Petrol,102509,Manual,1,3675
1000,Maruti,SwiftVDI ABS,405399,2015,Delhi,Diesel,66476,Manual,1,9018
1001,Maruti,Vitara BrezzaVDI,887599,2019,Delhi,Diesel,17831,Manual,1,19744
1002,Hyundai,Grand i10SPORTS 1.2 VTVT,373799,2016,Delhi,Petrol + CNG,54578,Manual,2,8315
1003,Honda,Accord2.4 AT I VTEC,412699,2008,Delhi,Petrol,61728,Automatic,2,9180
1004,Maruti,IGNISZETA 1.2 K12,478000,2017,Delhi,Petrol,34036,Manual,1,10633
1005,Renault,KwidRXT,381000,2019,Delhi,Petrol,31898,Manual,1,8475
1006,Maruti,Swift DzireVXI,229099,2010,Delhi,Petrol,120919,Manual,1,5096
1007,Maruti,SwiftVDI,354099,2014,Delhi,Diesel,82346,Manual,1,7877
1008,Maruti,ErtigaZXI Plus SHVS,927799,2019,Delhi,Petrol,8122,Manual,1,20638
1009,Hyundai,VernaFLUIDIC 1.6 SX CRDI,399699,2012,Delhi,Diesel,73770,Manual,1,8891
1010,Hyundai,EonERA PLUS,276899,2014,Delhi,Petrol,40438,Manual,2,6159
1011,Maruti,BalenoALPHA DDIS 190,524000,2015,Delhi,Diesel,65431,Manual,1,11656
1012,Maruti,BalenoALPHA 1.2 K12,726000,2019,Delhi,Petrol,9663,Manual,1,16149
1013,Maruti,Vitara BrezzaZDI,643799,2016,Delhi,Diesel,58078,Manual,1,14321
1014,Maruti,Alto 800LXI,360000,2019,Delhi,Petrol,32617,Manual,1,8008
1015,Ford,Ecosport1.5 TDCI TITANIUM PLUS,809299,2018,Delhi,Diesel,40788,Manual,1,18002
1016,Renault,,641000,2020,Delhi,Petrol,25232,,1,14259
1017,Hyundai,i10MAGNA 1.2 KAPPA2,314699,2013,Delhi,Petrol,52814,Manual,2,7000
1018,Maruti,Vitara BrezzaVDI,699199,2018,Delhi,Diesel,40769,Manual,1,15553
1019,Honda,Amaze1.5 SMT I DTEC,370000,2015,Delhi,Diesel,70311,Manual,1,8230
1020,Maruti,Alto K10VXI,316599,2014,Delhi,Petrol,42373,Manual,2,7043
1021,Hyundai,Grand i10SPORTZ 1.2 KAPPA VTVT,421699,2016,Delhi,Petrol,56653,Manual,1,9380
1022,Maruti,Alto 800LXI,220899,2014,Delhi,Petrol,66835,Manual,1,4914
1023,Toyota,EtiosGD,388299,2012,Delhi,Diesel,65756,Manual,1,8637
1024,Toyota,Etios LivaD 4D GD,442299,2015,Delhi,Diesel,64927,Manual,1,9839
1025,Maruti,SwiftVDI ABS,562699,2015,Delhi,Diesel,41405,Manual,1,12517
1026,Hyundai,VENUE1.0 TURBO GDI SX+ AT,1092599,2019,Delhi,Petrol,17949,Automatic,1,24304
1027,Maruti,Vitara BrezzaVDI,773299,2019,Delhi,Diesel,26930,Manual,1,17202
1028,Maruti,SwiftLXI 1.3,196599,2008,Delhi,Petrol,86350,Manual,1,4373
1029,Maruti,Vitara BrezzaVDI,817999,2019,Delhi,Diesel,24035,Manual,2,18196
1030,Maruti,BalenoDELTA 1.2 K12,493599,2016,Delhi,Petrol,50140,Manual,2,10980
1031,Maruti,BalenoALPHA DDIS 190,563799,2016,Delhi,Diesel,63380,Manual,1,12541
1032,Maruti,Vitara BrezzaVDI,823499,2019,Delhi,Diesel,24974,Manual,1,18318
1033,Toyota,EtiosGD,280799,2012,Delhi,Diesel,82053,Manual,1,6246
1034,Honda,Accord2.4 MT,265000,2009,Delhi,Petrol,67962,Manual,3,5895
1035,Maruti,Vitara BrezzaVDI,822799,2019,Delhi,Diesel,27711,Manual,1,18303
1036,Maruti,AltoLXI,118199,2008,Delhi,Petrol,82904,Manual,1,2629
1037,Mercedes,Benz C ClassC 220 CDI AVANTGARDE,1205699,2012,Delhi,Diesel,23771,Automatic,1,26820
1038,Maruti,Alto K10VXI,312199,2018,Delhi,Petrol,53488,Manual,1,6945
1039,Maruti,Swift DzireZDI,365899,2012,Delhi,Diesel,79396,Manual,1,8139
1040,Maruti,A StarVXI,184599,2009,Delhi,Petrol,60080,Manual,3,4106
1041,Maruti,Vitara BrezzaZDI PLUS DUAL TONE,828999,2018,Delhi,Diesel,15247,Manual,1,18441
1042,Honda,Brio1.2 VX AT I VTEC,421699,2014,Delhi,Petrol,68437,Automatic,2,9380
1043,Maruti,Wagon R 1.0VXI,395099,2018,Delhi,Petrol,36481,Manual,1,8789
1044,Maruti,Swift DzireVDI BS IV,430699,2014,Delhi,Diesel,72575,Manual,1,9581
1045,Hyundai,Creta1.6 S,851099,2015,Delhi,Petrol,22013,Manual,1,18932
1046,Honda,CityVX CVT PETROL,675000,2014,Delhi,Petrol,61798,Automatic,1,15015
1047,Hyundai,Grand i10MAGNA 1.2 KAPPA VTVT,410099,2017,Delhi,Petrol,64174,Manual,1,9122
1048,Maruti,Swift DzireVDI BS IV,378299,2012,Delhi,Diesel,81549,Manual,1,8415
1049,Maruti,CiazZETA 1.4 VVT,850000,2018,Delhi,Petrol,9718,Manual,1,18908
1050,Maruti,SwiftVXI,644099,2019,Delhi,Petrol,25529,Manual,1,14328
1051,Maruti,Vitara BrezzaVDI,877099,2019,Delhi,Diesel,19254,Manual,1,19511
1052,Maruti,Swift DzireVDI BS IV,458000,2015,Delhi,Diesel,69968,Manual,1,10188
1053,Maruti,Swift DzireVXI 1.2 BS IV,320099,2011,Delhi,Petrol,57458,Manual,1,7120
1054,Maruti,Vitara BrezzaVDI,685299,2016,Delhi,Diesel,57731,Manual,1,15244
1055,Ford,,866799,2019,Delhi,Petrol,28368,,1,19281
1056,Hyundai,EonD LITE PLUS,226799,2014,Delhi,Petrol,64105,Manual,1,5045
1057,Maruti,Swift DzireVDI BS IV,334699,2012,Delhi,Diesel,81808,Manual,1,7445
1058,Maruti,AltoLXI,171000,2012,Delhi,Petrol,72554,Manual,1,3804
1059,Maruti,Vitara BrezzaVDI OPT,694699,2018,Delhi,Diesel,35796,Manual,1,15453
1060,Nissan,TerranoXV PREMIUM 110 PS AMT DEISEL,712899,2017,Delhi,Diesel,47956,Automatic,1,15858
1061,Maruti,SwiftVDI,330699,2013,Delhi,Diesel,76526,Manual,1,7356
1062,Maruti,Alto 800LXI,235199,2015,Delhi,Petrol,65644,Manual,1,5232
1063,Maruti,SwiftVDI ABS,484799,2017,Delhi,Diesel,68792,Manual,1,10784
1064,Maruti,Swift DzireVDI BS IV,431299,2015,Delhi,Diesel,69039,Manual,1,9594
1065,Honda,Brio1.2 S MT I VTEC,291894,2013,Delhi,Petrol,49601,Manual,1,6493
1066,Hyundai,Elite i20MAGNA 1.4 CRDI,538599,2014,Delhi,Diesel,48180,Manual,1,11981
1067,Honda,CitySV MT PETROL,571299,2014,Delhi,Petrol,61067,Manual,2,12708
1068,Honda,City1.5 V MT,950000,2019,Delhi,Petrol,30906,Manual,1,21132
1069,Hyundai,Elite i20MAGNA 1.4 CRDI,464499,2015,Delhi,Diesel,76443,Manual,1,10333
1070,Honda,CityVX CVT PETROL,785000,2016,Delhi,Petrol,33910,Automatic,1,17462
1071,Maruti,SwiftVXI,490000,2018,Delhi,Petrol,46003,Manual,1,10900
1072,Volkswagen,AmeoTRENDLINE 1.2,450099,2017,Delhi,Petrol,39930,Manual,2,10012
1073,Maruti,Alto 800VXI,300000,2018,Delhi,Petrol,34367,Manual,1,6673
1074,Maruti,Vitara BrezzaVDI,657899,2017,Delhi,Diesel,51673,Manual,2,14635
1075,Maruti,BalenoDELTA 1.2 K12,622799,2017,Delhi,Petrol,29233,Manual,1,13854
1076,Renault,KwidRXT Opt,237199,2016,Delhi,Petrol,87631,Manual,1,5276
1077,Maruti,Swift DzireVXI 1.2 BS IV,254000,2011,Delhi,Petrol,59473,Manual,1,5650
1078,Maruti,DzireZDI Plus AMT,558399,2017,Delhi,Diesel,80717,Automatic,1,12421
1079,Maruti,SwiftVDI,410299,2013,Delhi,Diesel,76608,Manual,1,9127
1080,Maruti,BalenoDELTA 1.2 K12,497000,2015,Delhi,Petrol,47734,Manual,1,11055
1081,Hyundai,EonERA PLUS,225000,2014,Delhi,Petrol,54530,Manual,1,5005
1082,Maruti,Vitara BrezzaZDI,744599,2016,Delhi,Diesel,54460,Manual,1,16563
1083,Maruti,ErtigaZXI PLUS,656599,2017,Delhi,Petrol,44971,Manual,1,14606
1084,Maruti,BalenoZETA 1.2 K12,544000,2016,Delhi,Petrol,41691,Manual,1,12101
1085,Maruti,RitzVDI,278599,2013,Delhi,Diesel,76553,Manual,1,6197
1086,Maruti,Swift DzireLDI BS IV,333000,2014,Delhi,Diesel,62386,Manual,1,7407
1087,Honda,Amaze1.2 S (O) MT I VTEC,521000,2018,Delhi,Petrol,23617,Manual,1,11589
1088,Hyundai,,1434799,2020,Delhi,Diesel,27629,,1,31916
1089,Maruti,BalenoZETA DDIS 190,550999,2016,Delhi,Diesel,50018,Manual,1,12257
1090,Renault,Kwid1.0 RXT Opt,440000,2020,Delhi,Petrol,20528,Manual,1,9788
1091,Maruti,Swift DzireVDI BS IV,373499,2013,Delhi,Diesel,76462,Manual,1,8308
1092,Hyundai,Elite i20SPORTZ 1.2,570000,2017,Delhi,Petrol,34724,Manual,1,12679
1093,Maruti,RitzVDI,228399,2012,Delhi,Diesel,80575,Manual,2,5081
1094,Ford,Ecosport1.5TITANIUM TDCI,620800,2017,Delhi,Diesel,55570,Manual,2,13809
1095,Maruti,SwiftVDI ABS,401199,2015,Delhi,Diesel,63642,Manual,1,8924
1096,Toyota,Etios LivaD 4D GD,312099,2014,Delhi,Diesel,76528,Manual,1,6942
1097,Honda,WR-V1.2 i-VTEC VX MT,766000,2018,Delhi,Petrol,31547,Manual,1,17039
1098,Maruti,SwiftVDI ABS,384299,2014,Delhi,Diesel,97711,Manual,1,8549
1099,Maruti,DzireVXI,472999,2017,Delhi,Petrol,84757,Manual,1,10522
1100,Honda,Amaze1.2 SMT I VTEC,587000,2019,Delhi,Petrol,33940,Manual,2,13057
1101,Maruti,DzireVDI,541399,2017,Delhi,Diesel,60278,Manual,1,12043
1102,Hyundai,,995999,2019,Delhi,Diesel,31604,,1,22155
1103,Maruti,CelerioZXI,495599,2018,Delhi,Petrol,33585,Manual,1,11024
1104,Maruti,DzireVDI,724299,2018,Delhi,Diesel,29001,Manual,1,16112
1105,Maruti,SwiftZDI,315699,2012,Delhi,Diesel,80936,Manual,1,7023
1106,Maruti,SwiftVDI,305899,2012,Delhi,Diesel,80682,Manual,1,6805
1107,Hyundai,Grand i10Magna 1.2 AT  VTVT,450000,2016,Delhi,Petrol,63318,Automatic,1,10010
1108,Hyundai,i20SPORTZ 1.2 O,250000,2010,Delhi,Petrol,53720,Manual,1,5561
1109,Maruti,SwiftVDI,309799,2012,Delhi,Diesel,82585,Manual,1,6891
1110,Hyundai,Grand i10SPORTS 1.2 VTVT,456000,2017,Delhi,Petrol,45251,Manual,1,10143
1111,Hyundai,i20SPORTZ 1.2 O,328399,2012,Delhi,Petrol,79856,Manual,2,7305
1112,Hyundai,i20MAGNA 1.2 VTVT,226999,2010,Delhi,Petrol,47666,Manual,1,5049
1113,Maruti,,1083430,2019,Delhi,Petrol,13552,,1,24100
1114,Toyota,EtiosG,283599,2011,Delhi,Petrol,81892,Manual,1,6309
1115,Maruti,AltoLXI,248299,2010,Delhi,Petrol,41508,Manual,1,5523
1116,KIA,,1700399,2019,Delhi,Petrol,10598,,1,37824
1117,Toyota,Fortuner2.8 4x2 AT,2724199,2018,Delhi,Diesel,25870,Automatic,4,60598
1118,Hyundai,Santro XingGL,151899,2008,Delhi,Petrol,91288,Manual,1,3379
1119,Hyundai,VernaFLUIDIC 1.6 EX CRDI,466799,2013,Delhi,Diesel,32862,Manual,2,10384
1120,Maruti,SwiftVXI,557199,2017,Delhi,Petrol,58074,Manual,1,12395
1121,Maruti,Swift DzireVDI BS IV,571899,2017,Delhi,Diesel,51767,Manual,2,12722
1122,Maruti,SwiftZDI,326799,2012,Delhi,Diesel,84352,Manual,1,7269
1123,Maruti,Vitara BrezzaZDI,728499,2018,Delhi,Diesel,40249,Manual,1,16205
1124,Skoda,Rapid1.6 TDI MT AMBITION,384799,2013,Delhi,Diesel,66577,Manual,1,8560
1125,Hyundai,Elite i201.4 CRDI ASTA (O),524699,2015,Delhi,Diesel,71828,Manual,2,11672
1126,Hyundai,Verna1.6 SX VTVT,840199,2018,Delhi,Petrol,19673,Manual,1,18690
1127,Maruti,BalenoDELTA 1.2 K12,558099,2017,Delhi,Petrol,37507,Manual,1,12415
1128,Maruti,ErtigaZDI,603000,2015,Delhi,Diesel,65754,Manual,1,13413
1129,Honda,City1.5 V MT,950000,2019,Delhi,Petrol,30910,Manual,1,21132
1130,Ford,Ecosport1.5 TITANIUM TI VCT,835000,2018,Delhi,Petrol,25645,Manual,1,18574
1131,Maruti,,535000,2016,Delhi,Diesel,71354,,1,11901
1132,Maruti,Vitara BrezzaVDI,895199,2019,Delhi,Diesel,25374,Manual,1,19913
1133,Ford,Ecosport1.5AMBIENTE TI VCT,524599,2016,Delhi,Petrol,74781,Manual,2,11669
1134,Maruti,Vitara BrezzaVDI OPT,714699,2018,Delhi,Diesel,45737,Manual,1,15898
1135,Maruti,CelerioZXI,358899,2016,Delhi,Petrol,72059,Manual,1,7984
1136,Toyota,Innova2.5 VX 7 STR BS IV,852799,2015,Delhi,Diesel,73147,Manual,2,18970
1137,KIA,SELTOSHTK 1.5 PETROL,1198599,2019,Delhi,Petrol,14792,Manual,1,26662
1138,Chevrolet,BeatLS DIESEL,163000,2014,Delhi,Diesel,89872,Manual,1,3626
1139,Maruti,Swift DzireVDI,431499,2013,Delhi,Diesel,69373,Manual,1,9598
1140,Honda,CityS MT DIESEL,487499,2014,Delhi,Diesel,69406,Manual,1,10844
1141,Maruti,AltoLXI,359000,2020,Delhi,Petrol,11500,Manual,1,7986
1142,Renault,KwidRXL,309000,2018,Delhi,Petrol,50104,Manual,1,6874
1143,Hyundai,Creta1.6 SX VTVT,1185000,2019,Delhi,Petrol,9697,Manual,1,26360
1144,Maruti,Vitara BrezzaVDI,740799,2018,Delhi,Diesel,38325,Manual,1,16479
1145,Maruti,BalenoDELTA 1.2 K12,625000,2018,Delhi,Petrol,32165,Manual,1,13903
1146,Hyundai,Elite i20Magna Executive 1.2,580000,2018,Delhi,Petrol,28544,Manual,1,12902
1147,Honda,Jazz1.2 SELECT I VTEC,373199,2012,Delhi,Petrol,65383,Manual,1,8302
1148,Skoda,RapidAMBITION 1.6 MPFI MT,630000,2017,Delhi,Petrol,24545,Manual,1,14014
1149,Hyundai,Elite i20SPORTZ 1.2,513599,2017,Delhi,Petrol,74267,Manual,1,11425
1150,Maruti,SwiftLXI,520000,2019,Delhi,Petrol,19237,Manual,1,11567
1151,Maruti,Vitara BrezzaZXI AT SHVS,1077699,2020,Delhi,Petrol,20024,Automatic,1,23973
1152,Toyota,Etios LivaD 4D GD,275999,2013,Delhi,Diesel,106314,Manual,2,6139
1153,Maruti,A StarVXI,217499,2009,Delhi,Petrol,62155,Manual,1,4838
1154,Hyundai,i20SPORTZ 1.2 VTVT,323000,2012,Delhi,Petrol,83226,Manual,1,7185
1155,Ford,Ecosport1.5 TITANIUM TI VCT,473299,2013,Delhi,Petrol,83737,Manual,1,10528
1156,Mahindra,ScorpioS6 PLUS,874899,2017,Delhi,Diesel,42322,Manual,1,19462
1157,Maruti,Swift DzireVDI BS IV,422499,2012,Delhi,Diesel,77500,Manual,1,9398
1158,Honda,Jazz1.2 SELECT I VTEC,275000,2010,Delhi,Petrol,53744,Manual,1,6117
1159,Maruti,,540599,2016,Delhi,Diesel,78339,,2,12025
1160,Maruti,Vitara BrezzaVDI OPT,750799,2017,Delhi,Diesel,38706,Manual,1,16701
1161,Hyundai,VernaFLUIDIC 1.6 SX CRDI,372499,2012,Delhi,Diesel,84417,Manual,1,8286
1162,Maruti,SwiftVDI,322899,2012,Delhi,Diesel,84213,Manual,1,7183
1163,Maruti,RitzLXI,268099,2010,Delhi,Petrol,77639,Manual,2,5964
1164,Maruti,Eeco5 STR CNG WITH HTR,437799,2018,Delhi,Petrol + CNG,47263,Manual,1,9739
1165,Maruti,RitzVXI,257499,2009,Delhi,Petrol,80590,Manual,1,5728
1166,Ford,FiestaTITANIUM PETROL,290599,2011,Delhi,Petrol,80477,Manual,3,6464
1167,Honda,CityS MT PETROL,348799,2010,Delhi,Petrol,86768,Manual,3,7759
1168,Hyundai,EonMAGNA PLUS,289599,2013,Delhi,Petrol,56037,Manual,1,6442
1169,Maruti,Vitara BrezzaVDI,735000,2018,Delhi,Diesel,50854,Manual,1,16350
1170,Maruti,Alto K10LXI,220799,2011,Delhi,Petrol,70345,Manual,1,4912
